"","id","score","%id"
"143293","seq185772",-0.301932,39.2
"143294","seq185775",-0.278417,36.1
"143297","seq185779",-0.334017,65.1
"143298","seq185781",-0.357264,35.5
"143303","seq185790",-0.355985,51.7
"143305","seq185792",-0.472114,39.7
"143306","seq185794",-0.30955,40.9
"143309","seq185797",-0.457148,38.1
"143312","seq185801",-0.339796,39.7
"143315","seq185804",-0.332477,29.4
"143316","seq185805",-0.278421,45.2
"143318","seq185807",-0.299344,45.8
"143320","seq185812",-0.258587,55.6
"143325","seq185818",-0.333764,44.4
"143328","seq185821",-0.374521,52.9
"143329","seq185822",-0.310844,50
"143333","seq185828",-0.394813,39.7
"143334","seq185830",-0.284904,74.3
"143335","seq185831",-0.394039,41.3
"143340","seq185840",-0.404474,50
"143341","seq185842",-0.288852,57.1
"143348","seq185853",-0.32096,46.9
"143361","seq185870",-0.270401,38
"143363","seq185874",-0.352619,47.1
"143365","seq185876",-0.336844,58.6
"143366","seq185877",-0.302294,49.1
"143371","seq185885",-0.369532,40.5
"143375","seq185890",-0.300955,59.3
"143378","seq185893",-0.372026,46.3
"143381","seq185897",-0.374078,60.3
"143386","seq185904",-0.426688,57.9
"143390","seq185910",-0.487706,46.5
"143400","seq185924",-0.19037,55.6
"143408","seq185934",-0.307931,32
"143414","seq185943",-0.424731,55.6
"143415","seq185944",-0.370726,49.1
"143416","seq185945",-0.35124,42.9
"143418","seq185949",-0.177242,75.7
"143425","seq185956",-0.272527,59.3
"143426","seq185957",-0.349846,34.6
"143428","seq185959",-0.382944,42.1
"143431","seq185963",-0.265988,38.9
"143432","seq185964",-0.282376,47.8
"143443","seq185977",-0.243477,57.4
"143446","seq185981",-0.255926,40.2
"143451","seq185987",-0.243733,56.6
"143453","seq185989",-0.309684,43.6
"143465","seq186004",-0.259579,77.1
"143471","seq186016",-0.32381,39.7
"143473","seq186018",-0.201919,68.3
"143474","seq186019",-0.310822,50
"143476","seq186021",-0.418842,36.4
"143483","seq186028",-0.254035,46.9
"143486","seq186031",-0.266479,60.5
"143489","seq186035",-0.419856,55.2
"143490","seq186036",-0.360281,51.5
"143491","seq186037",-0.235364,47.7
"143492","seq186038",-0.330955,67.8
"143497","seq186045",-0.328286,50
"143505","seq186056",-0.302358,34.3
"143506","seq186057",-0.315702,55
"143509","seq186062",-0.260255,44.7
"143511","seq186065",-0.319075,52.6
"143517","seq186073",-0.416993,36.8
"143518","seq186075",-0.324292,58
"143521","seq186078",-0.468009,52.9
"143525","seq186085",-0.432352,55.7
"143529","seq186093",-0.441599,41.7
"143531","seq186095",-0.274806,45.3
"143532","seq186096",-0.44654,44.8
"143535","seq186099",-0.150796,65.6
"143536","seq186100",-0.206236,53.6
"143541","seq186107",-0.286305,46.5
"143547","seq186118",-0.321979,50
"143548","seq186119",-0.354314,51
"143554","seq186127",-0.191177,59.8
"143560","seq186138",-0.253611,56.3
"143561","seq186139",-0.330916,49.1
"143562","seq186141",-0.271562,54.2
"143564","seq186144",-0.309745,44
"143565","seq186146",-0.346723,57.9
"143572","seq186156",-0.41523,46.7
"143576","seq186161",-0.21946,54.9
"143585","seq186173",-0.41453,37.5
"143589","seq186181",-0.264631,46.4
"143592","seq186187",-0.366526,49.2
"143603","seq186201",-0.435097,41.7
"143609","seq186209",-0.342615,54.4
"143611","seq186212",-0.26529,46.6
"143620","seq186226",-0.25159,57.4
"143625","seq186232",-0.227686,49.3
"143630","seq186238",-0.304535,34.2
"143632","seq186240",-0.343904,53.8
"143635","seq186243",-0.292861,43.9
"143654","seq186269",-0.280611,57.7
"143660","seq186277",-0.3121,51.7
"143665","seq186282",-0.447362,36.9
"143671","seq186288",-0.315163,47.5
"143672","seq186290",-0.194246,48.1
"143676","seq186296",-0.262241,53.5
"143682","seq186303",-0.266302,39.7
"143684","seq186305",-0.404088,47.6
"143686","seq186310",-0.340682,41.1
"143689","seq186317",-0.349838,51.3
"143692","seq186323",-0.308835,66.7
"143694","seq186325",-0.365053,48.6
"143698","seq186329",-0.320601,41.8
"143701","seq186332",-0.380139,42.6
"143707","seq186338",-0.366194,39.7
"143709","seq186341",-0.315549,41.6
"143712","seq186344",-0.180311,55.7
"143721","seq186354",-0.386225,70.6
"143722","seq186355",-0.307164,52.2
"143723","seq186356",-0.311907,38.5
"143724","seq186357",-0.209007,48.6
"143725","seq186358",-0.311781,46.3
"143729","seq186364",-0.371733,45
"143730","seq186366",-0.338496,49.1
"143731","seq186367",-0.41164,35
"143732","seq186369",-0.314379,47.1
"143737","seq186375",-0.395763,36.7
"143740","seq186380",-0.221647,47.2
"143744","seq186390",-0.411951,51.5
"143745","seq186391",-0.29743,57.6
"143750","seq186397",-0.339862,47.8
"143752","seq186401",-0.284085,36.4
"143753","seq186402",-0.199287,50
"143754","seq186403",-0.324722,58.9
"143756","seq186406",-0.273319,52.2
"143758","seq186408",-0.298125,44.8
"143760","seq186410",-0.289486,40.6
"143762","seq186412",-0.222621,50.6
"143768","seq186418",-0.25693,56.9
"143770","seq186422",-0.355572,45.9
"143778","seq186433",-0.253804,66.7
"143788","seq186445",-0.399169,46.8
"143789","seq186446",-0.279389,66.7
"143798","seq186462",-0.388703,44.1
"143806","seq186474",-0.177855,47
"143810","seq186480",-0.257476,43.3
"143813","seq186484",-0.305906,51.5
"143814","seq186485",-0.311268,50
"143815","seq186486",-0.321975,42.1
"143823","seq186498",-0.36313,41
"143829","seq186505",-0.400483,44.2
"143838","seq186514",-0.274332,49.2
"143842","seq186520",-0.227535,60.2
"143855","seq186536",-0.342411,39.7
"143860","seq186545",-0.389141,39.7
"143861","seq186546",-0.241022,47.8
"143864","seq186549",-0.314352,46.8
"143868","seq186554",-0.341085,38.1
"143870","seq186556",-0.267837,49.3
"143874","seq186561",-0.254883,56.7
"143875","seq186563",-0.258729,61.7
"143893","seq186586",-0.354328,57.5
"143906","seq186602",-0.353418,40
"143912","seq186610",-0.314642,45
"143914","seq186612",-0.431956,31.1
"143916","seq186614",-0.254031,43
"143917","seq186615",-0.301265,53.8
"143921","seq186621",-0.257716,56.4
"143922","seq186622",-0.254881,47.9
"143924","seq186624",-0.337707,50
"143929","seq186630",-0.261366,66.7
"143942","seq186649",-0.469061,35
"143945","seq186653",-0.264837,56.3
"143946","seq186655",-0.232908,53
"143950","seq186660",-0.436601,58.8
"143956","seq186667",-0.315522,43.3
"143961","seq186675",-0.356984,33.8
"143964","seq186679",-0.439904,38.1
"143969","seq186687",-0.323524,43.8
"143970","seq186688",-0.319886,62.3
"143971","seq186689",-0.414982,41
"143972","seq186690",-0.386972,50
"143973","seq186691",-0.298518,35.6
"143977","seq186697",-0.224093,51.9
"143982","seq186705",-0.456789,41.2
"143986","seq186710",-0.366825,41.5
"143987","seq186711",-0.310334,51.8
"143990","seq186714",-0.170756,98.8
"143994","seq186722",-0.267151,81.6
"144004","seq186735",-0.312525,48.7
"144012","seq186747",-0.315338,47.9
"144014","seq186749",-0.193865,53.8
"144020","seq186758",-0.353195,36.1
"144025","seq186765",-0.255576,56.4
"144033","seq186779",-0.327343,45.1
"144037","seq186784",-0.376718,42.6
"144044","seq186793",-0.361226,45.7
"144050","seq186800",-0.28741,38.9
"144056","seq186806",-0.340622,52.5
"144057","seq186807",-0.368392,39.1
"144058","seq186808",-0.336327,51.1
"144060","seq186810",-0.203732,63
"144067","seq186818",-0.318145,34.2
"144071","seq186827",-0.252564,52.9
"144074","seq186830",-0.354023,50
"144077","seq186833",-0.332458,58.8
"144081","seq186839",-0.208637,52.3
"144087","seq186846",-0.490221,78.9
"144090","seq186849",-0.383559,49.2
"144104","seq186865",-0.28964,46.3
"144106","seq186867",-0.387619,37.5
"144107","seq186868",-0.39063,38.5
"144109","seq186870",-0.359774,58.6
"144115","seq186878",-0.352243,43.6
"144116","seq186879",-0.409686,37.3
"144125","seq186891",-0.368891,51.2
"144129","seq186896",-0.219421,58.5
"144136","seq186907",-0.421902,41.4
"144143","seq186917",-0.236791,47.1
"144151","seq186927",-0.307428,48.6
"144153","seq186929",-0.352889,49.3
"144161","seq186940",-0.307995,42.3
"144165","seq186945",-0.271549,64.6
"144167","seq186948",-0.262584,56.9
"144169","seq186950",-0.343103,48.3
"144171","seq186953",-0.379213,50
"144172","seq186955",-0.439651,43.8
"144173","seq186956",-0.250921,48.7
"144182","seq186966",-0.33503,36.4
"144196","seq186983",-0.262465,45.2
"144198","seq186985",-0.379691,32.7
"144206","seq186995",-0.381078,46.9
"144208","seq186998",-0.352477,45.2
"144210","seq187000",-0.364894,38.8
"144219","seq187011",-0.330406,56.1
"144221","seq187013",-0.275491,56.1
"144222","seq187014",-0.238852,44.6
"144223","seq187015",-0.315001,49.2
"144225","seq187018",-0.240181,62.3
"144226","seq187019",-0.30972,36.2
"144227","seq187020",-0.311718,41.9
"144228","seq187021",-0.293249,42.4
"144234","seq187028",-0.290383,53.9
"144237","seq187035",-0.394265,47.7
"144238","seq187036",-0.356345,50
"144244","seq187042",-0.331893,51.2
"144247","seq187045",-0.42967,43.1
"144248","seq187046",-0.399998,40
"144249","seq187048",-0.241669,56.6
"144255","seq187054",-0.018412,98.8
"144258","seq187059",-0.358789,52.2
"144261","seq187063",-0.297501,62
"144266","seq187068",-0.456464,48.6
"144271","seq187075",-0.276688,48.4
"144276","seq187082",-0.203037,65
"144278","seq187086",-0.187679,67.5
"144285","seq187094",-0.428201,57.1
"144286","seq187097",-0.30748,53.8
"144287","seq187098",-0.289493,47
"144289","seq187101",-0.380483,40.7
"144294","seq187109",-0.191358,66.2
"144295","seq187110",-0.377158,39.5
"144296","seq187111",-0.253122,77.1
"144297","seq187112",-0.373534,52.4
"144301","seq187119",-0.23067,45.2
"144302","seq187120",-0.270071,50.7
"144311","seq187134",-0.311768,42.9
"144318","seq187145",-0.352965,33.3
"144322","seq187149",-0.283719,52.5
"144326","seq187156",-0.280054,62.3
"144332","seq187164",-0.376546,40.5
"144333","seq187165",-0.464463,40.4
"144335","seq187170",-0.235751,51.4
"144337","seq187173",-0.351648,49.1
"144348","seq187185",-0.431764,48
"144349","seq187187",-0.217273,52.8
"144355","seq187195",-0.307091,37.3
"144363","seq187203",-0.348122,73.8
"144371","seq187213",-0.312823,33.3
"144374","seq187217",-0.423821,38.4
"144378","seq187222",-0.27738,48.8
"144379","seq187223",-0.434477,44.4
"144392","seq187238",-0.329804,44
"144394","seq187241",-0.394907,44.8
"144396","seq187243",-0.274005,57.1
"144398","seq187245",-0.399988,34.8
"144404","seq187252",-0.373213,38.2
"144409","seq187257",-0.303316,54.5
"144412","seq187261",-0.404893,35.1
"144414","seq187263",-0.281357,49.2
"144426","seq187278",-0.314272,47.1
"144427","seq187281",-0.403085,42.9
"144428","seq187282",-0.281297,57.9
"144429","seq187283",-0.261831,53.7
"144439","seq187296",-0.302092,64.5
"144440","seq187297",-0.427027,54.8
"144441","seq187299",-0.518264,69.4
"144450","seq187312",-0.294367,45
"144463","seq187325",-0.33606,40.9
"144467","seq187330",-0.229911,40
"144468","seq187331",-0.233039,48.1
"144472","seq187336",-0.273419,62.1
"144474","seq187339",-0.172055,64.6
"144480","seq187345",-0.376606,35.7
"144489","seq187357",-0.229436,50.7
"144495","seq187366",-0.450174,50
"144501","seq187376",-0.439627,41.8
"144508","seq187384",-0.194836,63.1
"144511","seq187388",-0.2571,52.9
"144512","seq187389",-0.327057,38.3
"144515","seq187393",-0.347471,39.7
"144516","seq187394",-0.309461,50
"144518","seq187396",-0.269913,51.5
"144521","seq187400",-0.296658,50
"144522","seq187401",-0.404898,34.9
"144526","seq187408",-0.390706,52.5
"144532","seq187416",-0.307121,49.3
"144536","seq187421",-0.387352,40.6
"144540","seq187426",-0.363224,46.7
"144543","seq187430",-0.363171,53.1
"144549","seq187442",-0.340034,46
"144551","seq187444",-0.269608,54.7
"144554","seq187447",-0.24493,44.6
"144555","seq187448",-0.266546,52.3
"144568","seq187463",-0.417564,39
"144572","seq187468",-0.401415,32.4
"144578","seq187477",-0.340608,45.5
"144580","seq187479",-0.483642,45.3
"144582","seq187482",-0.154617,71.6
"144588","seq187491",-0.279674,43.9
"144593","seq187496",-0.345527,46.3
"144597","seq187501",-0.306462,44.2
"144604","seq187511",-0.282039,39.2
"144608","seq187515",-0.274754,48.4
"144609","seq187516",-0.244277,48.6
"144613","seq187520",-0.282556,43.5
"144614","seq187521",-0.440203,41.4
"144615","seq187522",-0.265698,54.5
"144617","seq187525",-0.285363,36.6
"144618","seq187527",-0.345893,54.3
"144619","seq187528",-0.381254,44.8
"144629","seq187543",-0.539623,52.5
"144630","seq187544",-0.375815,40.6
"144632","seq187546",-0.291944,31.7
"144633","seq187547",-0.257343,61.8
"144634","seq187548",-0.411785,38.7
"144638","seq187555",-0.339513,41.9
"144647","seq187570",-0.348902,46.2
"144652","seq187576",-0.398553,47.9
"144657","seq187583",-0.278447,40.6
"144660","seq187586",-0.281689,70.3
"144666","seq187592",-0.286446,39.4
"144668","seq187594",-0.372164,36.9
"144669","seq187595",-0.326154,38.5
"144671","seq187597",-0.376617,50.9
"144674","seq187600",-0.295902,45.3
"144675","seq187601",-0.188272,47.4
"144688","seq187617",-0.353945,54.5
"144690","seq187620",-0.2898,50.8
"144693","seq187623",-0.348439,41.5
"144698","seq187629",-0.268915,58.9
"144703","seq187636",-0.403612,53
"144704","seq187637",-0.349073,53.1
"144705","seq187638",-0.345874,61.8
"144712","seq187649",-0.285444,52.8
"144721","seq187660",-0.286687,44.8
"144736","seq187680",-0.395612,47.9
"144739","seq187684",-0.256337,44.3
"144742","seq187687",-0.338634,37.8
"144744","seq187689",-0.391907,51.9
"144746","seq187692",-0.309826,36.4
"144752","seq187699",-0.39145,41.3
"144754","seq187702",-0.396293,49
"144756","seq187705",-0.334343,54.5
"144757","seq187706",-0.3132,50
"144762","seq187711",-0.275775,60.3
"144764","seq187713",-0.361347,46.6
"144769","seq187719",-0.360352,63.8
"144775","seq187727",-0.229276,40.4
"144780","seq187733",-0.374457,51.2
"144787","seq187745",-0.334643,53.3
"144788","seq187746",-0.320809,44.8
"144789","seq187748",-0.441854,41.1
"144794","seq187755",-0.381554,51
"144797","seq187759",-0.388227,47.6
"144802","seq187764",-0.310495,38.1
"144803","seq187765",-0.360497,50
"144808","seq187776",-0.353414,43.3
"144811","seq187779",-0.233695,59.2
"144816","seq187784",-0.285675,56.3
"144831","seq187805",-0.299406,47.9
"144835","seq187810",-0.347511,52.3
"144838","seq187814",-0.40887,49.1
"144840","seq187816",-0.300022,52.9
"144843","seq187819",-0.244762,50
"144847","seq187824",-0.290158,59.7
"144856","seq187837",-0.307154,45.3
"144857","seq187838",-0.209676,51.2
"144858","seq187839",-0.273548,57.4
"144859","seq187840",-0.278066,43.5
"144866","seq187848",-0.399852,39.3
"144868","seq187850",-0.405209,39.3
"144871","seq187854",-0.422181,44.2
"144874","seq187858",-0.360488,36.2
"144879","seq187863",-0.349357,36.5
"144880","seq187864",-0.377198,44.1
"144890","seq187877",-0.41757,41.1
"144898","seq187886",-0.451223,35.6
"144899","seq187887",-0.415931,42.2
"144904","seq187893",-0.411244,50
"144907","seq187897",-0.272856,47.6
"144914","seq187904",-0.215628,62.8
"144920","seq187912",-0.305053,40.3
"144921","seq187913",-0.233885,74.2
"144923","seq187915",-0.36966,47.5
"144932","seq187925",-0.285642,62.1
"144936","seq187931",-0.24725,45.7
"144940","seq187935",-0.256086,55.9
"144942","seq187937",-0.285985,44.6
"144945","seq187940",-0.293546,44.2
"144946","seq187943",-0.473258,38
"144960","seq187961",-0.296356,43.3
"144967","seq187969",-0.303448,44.6
"144969","seq187972",-0.415771,52.5
"144970","seq187973",-0.391202,35.7
"144972","seq187976",-0.313777,41
"144984","seq187990",-0.289733,42.6
"144989","seq187996",-0.368704,45
"144994","seq188003",-0.222455,52.3
"144997","seq188006",-0.316976,43.3
"145000","seq188009",-0.254588,52.5
"145002","seq188012",-0.332641,45.5
"145003","seq188013",-0.348776,32.4
"145006","seq188018",-0.321241,49.3
"145018","seq188036",-0.29428,48.1
"145020","seq188038",-0.32347,41.5
"145021","seq188039",-0.343338,33.3
"145022","seq188040",-0.464443,53.5
"145026","seq188047",-0.303328,45.8
"145028","seq188049",-0.344311,38.1
"145031","seq188055",-0.241123,54.9
"145040","seq188069",-0.328216,41.7
"145044","seq188075",-0.421755,52.3
"145047","seq188079",-0.309671,57.1
"145050","seq188083",-0.321565,42
"145054","seq188087",-0.173806,72.7
"145055","seq188088",-0.531051,51.1
"145059","seq188094",-0.34048,44.4
"145066","seq188106",-0.399319,47.8
"145071","seq188111",-0.343394,50.8
"145072","seq188112",-0.443746,40.4
"145074","seq188115",-0.391612,45
"145077","seq188119",-0.312785,59.3
"145079","seq188121",-0.393036,43
"145082","seq188124",-0.287019,50
"145085","seq188127",-0.371611,44.7
"145096","seq188138",-0.336887,55.2
"145100","seq188145",-0.325914,43.9
"145105","seq188150",-0.29716,56.4
"145107","seq188152",-0.22265,60
"145114","seq188161",-0.292005,56.9
"145116","seq188163",-0.270575,54.1
"145118","seq188165",-0.261774,39.4
"145122","seq188170",-0.248195,66.1
"145123","seq188171",-0.379865,40.9
"145125","seq188173",-0.282387,48.5
"145127","seq188176",-0.312126,46.1
"145130","seq188180",-0.335347,48.6
"145134","seq188185",-0.379084,35.3
"145135","seq188186",-0.33263,33.3
"145136","seq188187",-0.250838,56.9
"145145","seq188198",-0.299746,55.6
"145150","seq188203",-0.250739,55.4
"145151","seq188204",-0.401395,62.2
"145155","seq188209",-0.376114,55.9
"145158","seq188212",-0.248324,62.2
"145159","seq188213",-0.421533,41.2
"145161","seq188215",-0.286389,40.3
"145167","seq188223",-0.385044,38.5
"145169","seq188225",-0.4043,36
"145172","seq188228",-0.20136,51.7
"145176","seq188232",-0.296159,31.6
"145177","seq188233",-0.230811,57.3
"145185","seq188243",-0.213846,55.7
"145191","seq188250",-0.282054,57.6
"145203","seq188262",-0.339427,47.3
"145207","seq188266",-0.10779,95
"145211","seq188272",-0.310727,50
"145213","seq188275",-0.233727,60.5
"145219","seq188283",-0.380584,39.2
"145221","seq188285",-0.293151,32.8
"145224","seq188288",-0.368646,42.9
"145225","seq188289",-0.302444,50.9
"145227","seq188291",-0.212921,56.5
"145230","seq188298",-0.453916,34.4
"145237","seq188307",-0.220294,97.4
"145238","seq188308",-0.421539,44.6
"145239","seq188309",-0.443144,43.3
"145244","seq188315",-0.15309,58.8
"145246","seq188317",-0.347444,39.4
"145247","seq188318",-0.357959,54.5
"145254","seq188326",-0.209341,62.5
"145257","seq188329",-0.332656,50.9
"145261","seq188336",-0.382541,52.9
"145267","seq188345",-0.236618,52.6
"145273","seq188353",-0.27939,47.6
"145277","seq188358",-0.182966,56.7
"145283","seq188365",-0.441475,61
"145285","seq188368",-0.189127,59.7
"145289","seq188376",-0.293155,53.8
"145290","seq188377",-0.395533,37.3
"145297","seq188385",-0.318419,41.1
"145309","seq188399",-0.241611,55.1
"145312","seq188403",-0.47135,83.3
"145314","seq188408",-0.26275,58.1
"145324","seq188422",-0.363394,46.6
"145333","seq188435",-0.35096,49.3
"145338","seq188441",-0.260395,60.3
"145341","seq188444",-0.293001,47.1
"145352","seq188456",-0.322925,51
"145358","seq188465",-0.264094,56.8
"145359","seq188467",-0.271629,44.8
"145368","seq188477",-0.310664,61.3
