"","seqid","score","%id"
"36734","seq_36736",-0.166637,0
"36735","seq_36737",-0.318764,0
"36736","seq_36738",-0.370767,0
"36737","seq_36739",-0.287037,0
"36738","seq_36740",-0.314887,0
"36739","seq_36741",-0.109653,0
"36740","seq_36742",-0.075255,0
"36741","seq_36743",-0.165746,78.2
"36742","seq_36744",-0.339236,0
"36743","seq_36745",-0.365453,92.9
"36744","seq_36746",-0.161293,0
"36745","seq_36747",-0.296464,0
"36746","seq_36748",-0.258823,0
"36747","seq_36749",-0.046001,0
"36748","seq_36750",-0.191002,0
"36749","seq_36751",-0.219538,0
"36750","seq_36752",-0.246475,0
"36751","seq_36753",-0.372025,0
"36752","seq_36754",-0.303286,0
"36753","seq_36755",-0.219237,0
"36754","seq_36756",-0.322047,0
"36755","seq_36757",-0.292517,0
"36756","seq_36758",-0.367588,0
"36757","seq_36759",-0.277621,0
"36758","seq_36760",-0.18077,0
"36759","seq_36761",-0.331417,0
"36760","seq_36762",-0.276892,0
"36761","seq_36763",-0.493922,0
"36762","seq_36764",-0.157488,88.1
"36763","seq_36765",-0.271538,0
"36764","seq_36766",-0.131347,0
"36765","seq_36767",-0.225617,0
"36766","seq_36768",-0.244621,0
"36767","seq_36769",-0.255839,0
"36768","seq_36770",-0.184501,70.5
"36769","seq_36771",-0.411947,67.7
"36770","seq_36772",-0.223391,0
"36771","seq_36773",-0.141935,0
"36772","seq_36774",-0.142086,0
"36773","seq_36775",-0.186107,0
"36774","seq_36776",-0.260593,93.9
"36775","seq_36777",-0.096709,0
"36776","seq_36778",-0.194004,0
"36777","seq_36779",-0.192287,62.9
"36778","seq_36780",-0.380697,0
"36779","seq_36781",-0.469038,0
"36780","seq_36782",-0.353086,0
"36781","seq_36783",-0.165015,68
"36782","seq_36784",-0.293373,54.5
"36783","seq_36785",-0.468972,90.9
"36784","seq_36786",-0.247082,0
"36785","seq_36787",-0.225999,0
"36786","seq_36788",-0.135837,79.2
"36787","seq_36789",-0.164849,0
"36788","seq_36790",-0.056639,0
"36789","seq_36791",-0.240743,0
"36790","seq_36792",-0.326519,0
"36791","seq_36793",-0.388925,57.8
"36792","seq_36794",-0.320002,0
"36793","seq_36795",-0.169438,0
"36794","seq_36796",-0.270719,0
"36795","seq_36797",-0.150335,0
"36796","seq_36798",-0.417075,96
"36797","seq_36799",-0.32422,40.3
"36798","seq_36800",-0.330824,0
"36799","seq_36801",-0.272935,0
"36800","seq_36802",-0.361339,0
"36801","seq_36803",-0.301208,74
"36802","seq_36804",-0.293831,0
"36803","seq_36805",-0.203653,0
"36804","seq_36806",-0.337371,0
"36805","seq_36807",-0.334906,0
"36806","seq_36808",-0.17279,60.7
"36807","seq_36809",-0.2883,0
"36808","seq_36810",-0.305311,0
"36809","seq_36811",-0.228076,0
"36810","seq_36812",-0.281812,0
"36811","seq_36813",-0.137021,0
"36812","seq_36814",-0.363381,91.9
"36813","seq_36815",-0.288083,0
"36814","seq_36816",-0.32728,54.2
"36815","seq_36817",-0.416678,0
"36816","seq_36818",-0.308574,0
"36817","seq_36819",-0.149119,0
"36818","seq_36820",-0.316632,0
"36819","seq_36821",-0.278611,41.2
"36820","seq_36822",-0.193737,0
"36821","seq_36823",-0.185619,0
"36822","seq_36824",-0.484128,100
"36823","seq_36825",-0.111471,100
"36824","seq_36826",-0.31528,0
"36825","seq_36827",-0.322894,0
"36826","seq_36828",-0.257525,73.3
"36827","seq_36829",-0.127448,80
"36828","seq_36830",-0.154741,96.7
"36829","seq_36831",-0.089526,84.5
"36830","seq_36832",-0.314186,87.7
"36831","seq_36833",-0.204345,0
"36832","seq_36834",-0.310819,0
"36833","seq_36835",-0.120341,62.2
"36834","seq_36836",-0.328889,0
"36835","seq_36837",-0.224959,0
"36836","seq_36838",-0.290842,0
"36837","seq_36839",-0.274737,0
"36838","seq_36840",-0.229505,64.2
"36839","seq_36841",-0.225638,0
"36840","seq_36842",-0.267316,0
"36841","seq_36843",-0.206351,42.9
"36842","seq_36844",-0.415473,98
"36843","seq_36845",-0.314445,0
"36844","seq_36846",-0.336178,0
"36845","seq_36847",-0.449787,0
"36846","seq_36848",-0.150891,0
"36847","seq_36849",-0.281788,0
"36848","seq_36850",-0.256179,0
"36849","seq_36851",-0.269295,52.1
"36850","seq_36852",-0.126935,0
"36851","seq_36853",-0.295815,66.7
"36852","seq_36854",-0.255805,0
"36853","seq_36855",-0.174605,0
"36854","seq_36856",-0.352046,0
"36855","seq_36857",-0.260699,0
"36856","seq_36858",-0.301567,0
"36857","seq_36859",-0.166192,0
"36858","seq_36860",-0.237437,57.4
"36859","seq_36861",-0.214485,0
"36860","seq_36862",-0.353146,0
"36861","seq_36863",-0.337253,0
"36862","seq_36864",-0.392006,0
"36863","seq_36865",-0.211892,0
"36864","seq_36866",-0.297482,63
"36865","seq_36867",-0.108493,0
"36866","seq_36868",-0.267293,0
"36867","seq_36869",-0.186503,0
"36868","seq_36870",-0.377864,79.5
"36869","seq_36871",-0.166456,0
"36870","seq_36872",-0.314033,0
"36871","seq_36873",-0.299271,0
"36872","seq_36874",-0.364563,0
"36873","seq_36875",-0.125392,65
"36874","seq_36876",-0.175473,0
"36875","seq_36877",-0.303136,40.2
"36876","seq_36878",-0.191254,0
"36877","seq_36879",-0.147028,0
"36878","seq_36880",-0.331034,0
"36879","seq_36881",-0.169704,0
"36880","seq_36882",-0.129413,59.6
"36881","seq_36883",-0.108497,0
"36882","seq_36884",-0.3687,0
"36883","seq_36885",-0.080883,98.9
"36884","seq_36886",-0.314565,0
"36885","seq_36887",-0.050286,53.6
"36886","seq_36888",-0.41711,53.5
"36887","seq_36889",-0.212595,0
"36888","seq_36890",-0.086886,59.8
"36889","seq_36891",-0.401813,54.5
"36890","seq_36892",-0.164001,50.5
"36891","seq_36893",-0.365683,0
"36892","seq_36894",-0.319631,0
"36893","seq_36895",-0.211026,0
"36894","seq_36896",-0.265375,0
"36895","seq_36897",-0.347714,0
"36896","seq_36898",-0.462899,0
"36897","seq_36899",-0.072331,78.7
"36898","seq_36900",-0.518605,99
"36899","seq_36901",-0.32627,0
"36900","seq_36902",-0.283989,86.9
"36901","seq_36903",-0.313926,38.3
"36902","seq_36904",-0.217406,66.7
"36903","seq_36905",-0.151953,0
"36904","seq_36906",-0.205728,0
"36905","seq_36907",-0.227458,0
"36906","seq_36908",-0.165602,0
"36907","seq_36909",-0.318089,0
"36908","seq_36910",-0.246116,0
"36909","seq_36911",-0.035236,54.8
"36910","seq_36912",-0.198671,0
"36911","seq_36913",-0.285461,0
"36912","seq_36914",-0.21287,0
"36913","seq_36915",-0.091635,100
"36914","seq_36916",-0.215849,0
"36915","seq_36917",-0.381694,0
"36916","seq_36918",-0.379259,0
"36917","seq_36919",-0.446637,0
"36918","seq_36920",-0.197535,0
"36919","seq_36921",-0.228211,0
"36920","seq_36922",-0.25692,76.6
"36921","seq_36923",-0.298506,0
"36922","seq_36924",-0.449542,0
"36923","seq_36925",-0.309274,0
"36924","seq_36926",-0.212495,0
"36925","seq_36927",-0.227248,0
"36926","seq_36928",-0.269193,0
"36927","seq_36929",-0.439193,63.2
"36928","seq_36930",-0.145644,58.5
"36929","seq_36931",-0.332775,0
"36930","seq_36932",-0.040613,0
"36931","seq_36933",-0.382993,0
"36932","seq_36934",-0.453693,94.9
"36933","seq_36935",-0.255512,0
"36934","seq_36936",-0.396315,0
"36935","seq_36937",-0.315057,0
"36936","seq_36938",-0.476827,0
"36937","seq_36939",-0.356837,47.7
"36938","seq_36940",-0.361411,0
"36939","seq_36941",-0.18417,95.2
"36940","seq_36942",-0.308391,0
"36941","seq_36943",-0.244837,0
"36942","seq_36944",-0.104937,93.4
"36943","seq_36945",-0.258151,0
"36944","seq_36946",-0.327057,0
"36945","seq_36947",-0.364633,0
"36946","seq_36948",-0.346555,0
"36947","seq_36949",-0.093879,45.5
"36948","seq_36950",-0.140666,62
"36949","seq_36951",-0.40362,94.9
"36950","seq_36952",-0.253114,61
"36951","seq_36953",-0.297985,0
"36952","seq_36954",-0.343599,0
"36953","seq_36955",-0.183447,0
"36954","seq_36956",-0.223512,0
"36955","seq_36957",-0.32964,0
"36956","seq_36958",-0.181104,0
"36957","seq_36959",-0.376942,0
"36958","seq_36960",-0.30165,0
"36959","seq_36961",-0.278569,0
"36960","seq_36962",-0.228912,67.9
"36961","seq_36963",-0.219789,72.4
"36962","seq_36964",-0.144889,94.7
"36963","seq_36965",-0.237981,0
"36964","seq_36966",-0.160604,72.4
"36965","seq_36967",-0.274579,42.9
"36966","seq_36968",-0.363027,0
"36967","seq_36969",-0.410849,64.5
"36968","seq_36970",-0.271487,0
"36969","seq_36971",-0.325205,0
"36970","seq_36972",-0.404731,60.6
"36971","seq_36973",-0.335507,0
"36972","seq_36974",-0.124285,0
"36973","seq_36975",-0.146267,73.6
"36974","seq_36976",-0.144887,0
"36975","seq_36977",-0.242111,0
"36976","seq_36978",-0.379958,0
"36977","seq_36979",-0.327629,42.4
"36978","seq_36980",-0.250538,98
"36979","seq_36981",-0.23505,0
"36980","seq_36982",-0.423685,98
"36981","seq_36983",-0.150889,66.2
"36982","seq_36984",-0.222932,0
"36983","seq_36985",-0.286467,0
"36984","seq_36986",-0.188757,0
"36985","seq_36987",-0.213745,87.5
"36986","seq_36988",-0.334104,0
"36987","seq_36989",-0.318605,0
"36988","seq_36990",-0.186764,0
"36989","seq_36991",-0.347378,50
"36990","seq_36992",-0.238713,50.5
"36991","seq_36993",-0.195965,0
"36992","seq_36994",-0.229118,44.2
"36993","seq_36995",-0.388037,0
"36994","seq_36996",-0.257204,63.5
"36995","seq_36997",-0.314168,0
"36996","seq_36998",-0.235215,0
"36997","seq_36999",-0.168422,48.8
"36998","seq_37000",-0.422079,0
"36999","seq_37001",-0.184276,0
"37000","seq_37002",-0.192504,75.4
"37001","seq_37003",-0.326784,0
"37002","seq_37004",-0.14754,0
"37003","seq_37005",-0.374729,0
"37004","seq_37006",-0.2793,55.3
"37005","seq_37007",-0.385509,0
"37006","seq_37008",-0.16321,0
"37007","seq_37009",-0.281079,0
"37008","seq_37010",-0.440407,68.3
"37009","seq_37011",-0.328263,0
"37010","seq_37012",-0.32575,0
"37011","seq_37013",-0.139549,0
"37012","seq_37014",-0.249424,0
"37013","seq_37015",-0.131246,0
"37014","seq_37016",-0.14807,93.4
"37015","seq_37017",-0.307842,0
"37016","seq_37018",-0.30183,0
"37017","seq_37019",-0.275675,0
"37018","seq_37020",-0.338599,58.4
"37019","seq_37021",-0.37886,99
"37020","seq_37022",-0.428461,0
"37021","seq_37023",-0.363957,0
"37022","seq_37024",-0.2316,0
"37023","seq_37025",-0.293721,68.3
"37024","seq_37026",-0.175801,66.7
"37025","seq_37027",-0.260721,56.5
"37026","seq_37028",-0.117962,0
"37027","seq_37029",-0.42792,0
"37028","seq_37030",-0.254983,0
"37029","seq_37031",-0.343774,0
"37030","seq_37032",-0.312334,0
"37031","seq_37033",-0.254118,0
"37032","seq_37034",-0.233816,0
"37033","seq_37035",-0.366585,73.3
"37034","seq_37036",-0.233097,0
"37035","seq_37037",-0.358894,0
"37036","seq_37038",-0.405778,0
"37037","seq_37039",-0.14508,0
"37038","seq_37040",-0.431953,90.1
"37039","seq_37041",-0.227384,0
"37040","seq_37042",-0.366043,0
"37041","seq_37043",-0.337107,96.9
"37042","seq_37044",-0.350908,0
"37043","seq_37045",-0.098199,0
"37044","seq_37046",-0.235563,0
"37045","seq_37047",-0.13058,76.8
"37046","seq_37048",-0.305571,54
"37047","seq_37049",-0.243163,53.5
"37048","seq_37050",-0.125666,78.3
"37049","seq_37051",-0.385216,100
"37050","seq_37052",-0.183923,79.1
"37051","seq_37053",-0.211573,64.9
"37052","seq_37054",-0.236824,0
"37053","seq_37055",-0.138307,0
"37054","seq_37056",-0.174925,0
"37055","seq_37057",-0.254124,0
"37056","seq_37058",-0.170177,0
"37057","seq_37059",-0.245728,0
"37058","seq_37060",-0.443638,98
"37059","seq_37061",-0.299732,0
"37060","seq_37062",-0.313652,0
"37061","seq_37063",-0.360968,0
"37062","seq_37064",-0.257692,33.7
"37063","seq_37065",-0.285765,0
"37064","seq_37066",-0.245823,0
"37065","seq_37067",-0.313762,90.9
"37066","seq_37068",-0.370163,0
"37067","seq_37069",-0.18577,0
"37068","seq_37070",-0.307273,0
"37069","seq_37071",-0.277356,0
"37070","seq_37072",-0.324481,70
"37071","seq_37073",-0.259552,0
"37072","seq_37074",-0.053413,0
"37073","seq_37075",-0.256849,0
"37074","seq_37076",-0.189748,0
"37075","seq_37077",-0.283251,0
"37076","seq_37078",-0.271974,0
"37077","seq_37079",-0.022769,0
"37078","seq_37080",-0.255759,0
"37079","seq_37081",-0.189911,71.7
"37080","seq_37082",-0.253571,0
"37081","seq_37083",-0.158556,0
"37082","seq_37084",-0.332842,0
"37083","seq_37085",-0.281104,0
"37084","seq_37086",-0.10852,0
"37085","seq_37087",-0.222432,0
"37086","seq_37088",-0.287272,56.5
"37087","seq_37089",-0.283345,0
"37088","seq_37090",-0.295703,39.1
"37089","seq_37091",-0.253633,70
"37090","seq_37092",-0.125703,0
"37091","seq_37093",-0.058673,0
"37092","seq_37094",-0.137873,65.3
"37093","seq_37095",-0.171259,62.5
"37094","seq_37096",-0.240057,0
"37095","seq_37097",-0.192288,0
"37096","seq_37098",-0.076339,0
"37097","seq_37099",-0.099873,0
"37098","seq_37100",-0.261415,67.3
"37099","seq_37101",-0.256467,0
"37100","seq_37102",-0.508386,0
"37101","seq_37103",-0.138746,59.3
"37102","seq_37104",-0.155585,63
"37103","seq_37105",-0.14112,55.6
"37104","seq_37106",-0.391602,94.9
"37105","seq_37107",-0.232348,0
"37106","seq_37108",-0.137724,0
"37107","seq_37109",-0.328484,0
"37108","seq_37110",-0.331682,37.5
"37109","seq_37111",-0.174552,56.6
"37110","seq_37112",-0.291396,51.7
"37111","seq_37113",-0.321219,0
"37112","seq_37114",-0.349833,0
"37113","seq_37115",-0.294246,0
"37114","seq_37116",-0.357113,0
"37115","seq_37117",-0.27063,0
"37116","seq_37118",-0.182547,61
"37117","seq_37119",-0.455253,97
"37118","seq_37120",-0.314236,0
"37119","seq_37121",-0.185749,66.7
"37120","seq_37122",-0.333127,0
"37121","seq_37123",-0.126753,0
"37122","seq_37124",-0.283617,0
"37123","seq_37125",-0.388065,97
"37124","seq_37126",-0.459121,93.5
"37125","seq_37127",-0.39277,73.8
"37126","seq_37128",-0.206876,67.4
"37127","seq_37129",-0.303971,0
"37128","seq_37130",-0.14013,97.8
"37129","seq_37131",-0.239232,0
"37130","seq_37132",-0.310206,60
"37131","seq_37133",-0.23557,0
"37132","seq_37134",-0.166612,68.7
"37133","seq_37135",-0.255405,0
"37134","seq_37136",-0.222697,0
"37135","seq_37137",-0.32872,0
"37136","seq_37138",-0.237137,0
"37137","seq_37139",-0.094771,0
"37138","seq_37140",-0.227381,0
"37139","seq_37141",-0.279137,0
"37140","seq_37142",-0.170313,0
"37141","seq_37143",-0.348285,54.4
"37142","seq_37144",-0.199797,78.8
"37143","seq_37145",-0.310748,0
"37144","seq_37146",-0.337278,44.4
"37145","seq_37147",-0.266176,67.1
"37146","seq_37148",-0.363739,63.5
"37147","seq_37149",-0.231394,46.5
"37148","seq_37150",-0.322519,0
"37149","seq_37151",-0.269554,0
"37150","seq_37152",-0.380227,0
"37151","seq_37153",-0.128309,0
"37152","seq_37154",-0.345716,0
"37153","seq_37155",-0.482724,100
"37154","seq_37156",-0.213601,0
"37155","seq_37157",-0.210855,0
"37156","seq_37158",-0.126132,0
"37157","seq_37159",-0.34744,0
"37158","seq_37160",-0.198679,53.1
"37159","seq_37161",-0.124353,61.7
"37160","seq_37162",-0.185435,63.6
"37161","seq_37163",-0.138045,0
"37162","seq_37164",-0.135366,0
"37163","seq_37165",-0.239209,0
"37164","seq_37166",-0.198875,0
"37165","seq_37167",-0.319104,0
"37166","seq_37168",-0.276952,0
"37167","seq_37169",-0.356125,0
"37168","seq_37170",-0.312666,60.2
"37169","seq_37171",-0.147868,72.7
"37170","seq_37172",-0.249636,0
"37171","seq_37173",-0.137215,0
"37172","seq_37174",-0.287194,53.5
"37173","seq_37175",-0.35361,0
"37174","seq_37176",-0.260268,0
"37175","seq_37177",-0.452354,0
"37176","seq_37178",-0.09063,0
"37177","seq_37179",-0.219296,0
"37178","seq_37180",-0.244696,58.1
"37179","seq_37181",-0.257106,51.1
"37180","seq_37182",-0.320508,83.8
"37181","seq_37183",-0.195157,0
"37182","seq_37184",-0.343601,0
"37183","seq_37185",-0.101563,69.4
"37184","seq_37186",-0.255192,0
"37185","seq_37187",-0.119154,90.3
"37186","seq_37188",-0.145001,0
"37187","seq_37189",-0.14244,0
"37188","seq_37190",-0.139221,0
"37189","seq_37191",-0.152422,69
"37190","seq_37192",-0.294372,38.7
"37191","seq_37193",-0.137207,0
"37192","seq_37194",-0.368939,0
"37193","seq_37195",-0.026956,93.5
"37194","seq_37196",-0.179742,0
"37195","seq_37197",-0.172087,88.5
"37196","seq_37198",-0.162848,93.4
"37197","seq_37199",-0.180475,68.3
"37198","seq_37200",-0.160672,0
"37199","seq_37201",-0.267977,0
"37200","seq_37202",-0.255232,0
"37201","seq_37203",-0.268756,0
"37202","seq_37204",-0.217248,58.4
"37203","seq_37205",-0.353972,0
"37204","seq_37206",-0.323118,0
"37205","seq_37207",-0.20118,0
"37206","seq_37208",-0.167441,79.2
"37207","seq_37209",-0.341961,47.7
"37208","seq_37210",-0.199721,71.4
"37209","seq_37211",-0.254784,0
"37210","seq_37212",-0.368596,84.5
"37211","seq_37213",-0.274221,0
"37212","seq_37214",-0.114194,0
"37213","seq_37215",-0.168237,0
"37214","seq_37216",-0.200918,0
"37215","seq_37217",-0.105106,0
"37216","seq_37218",-0.091899,0
"37217","seq_37219",-0.076523,0
"37218","seq_37220",-0.101859,63.6
"37219","seq_37221",-0.404764,96
"37220","seq_37222",-0.432905,63.3
"37221","seq_37223",-0.331676,0
"37222","seq_37224",-0.312286,0
"37223","seq_37225",-0.129726,97
"37224","seq_37226",-0.267055,50.8
"37225","seq_37227",-0.319046,100
"37226","seq_37228",-0.198922,0
"37227","seq_37229",-0.207923,0
"37228","seq_37230",-0.299993,0
"37229","seq_37231",-0.114008,75.8
"37230","seq_37232",-0.323154,0
"37231","seq_37233",-0.198359,0
"37232","seq_37234",-0.018438,78.6
"37233","seq_37235",-0.346348,58.8
"37234","seq_37236",-0.223964,0
"37235","seq_37237",-0.330662,0
"37236","seq_37238",-0.196585,0
"37237","seq_37239",-0.087674,0
"37238","seq_37240",-0.447914,55.6
"37239","seq_37241",-0.133108,76.5
"37240","seq_37242",-0.342049,0
"37241","seq_37243",-0.176009,73.5
"37242","seq_37244",-0.5073,97
"37243","seq_37245",-0.13402,97.1
"37244","seq_37246",-0.269455,0
"37245","seq_37247",-0.103496,0
"37246","seq_37248",-0.469219,0
"37247","seq_37249",-0.250855,36.8
"37248","seq_37250",-0.420494,85.7
"37249","seq_37251",-0.123496,85.2
"37250","seq_37252",-0.43906,97
"37251","seq_37253",-0.272089,57.1
"37252","seq_37254",-0.367389,0
"37253","seq_37255",-0.326595,0
"37254","seq_37256",-0.146967,76.3
"37255","seq_37257",-0.209612,0
"37256","seq_37258",-0.324157,34.8
"37257","seq_37259",-0.154296,0
"37258","seq_37260",-0.281588,0
"37259","seq_37261",-0.165659,0
"37260","seq_37262",-0.231437,0
"37261","seq_37263",-0.427703,98
"37262","seq_37264",-0.322073,0
"37263","seq_37265",-0.265781,59.3
"37264","seq_37266",-0.079993,0
"37265","seq_37267",-0.140289,0
"37266","seq_37268",-0.111531,0
"37267","seq_37269",-0.188222,72.7
"37268","seq_37270",-0.372244,100
"37269","seq_37271",-0.128752,0
"37270","seq_37272",-0.285309,100
"37271","seq_37273",-0.309259,0
"37272","seq_37274",-0.328755,0
"37273","seq_37275",-0.287227,0
"37274","seq_37276",-0.209408,0
"37275","seq_37277",-0.353524,0
"37276","seq_37278",-0.286198,0
"37277","seq_37279",-0.423785,70.1
"37278","seq_37280",-0.248959,68.4
"37279","seq_37281",-0.136182,0
"37280","seq_37282",-0.26942,69.2
"37281","seq_37283",-0.144016,0
"37282","seq_37284",-0.153164,92.8
"37283","seq_37285",-0.15648,73.1
"37284","seq_37286",-0.141203,82.6
"37285","seq_37287",-0.191522,0
"37286","seq_37288",-0.380283,40.9
"37287","seq_37289",-0.317634,0
"37288","seq_37290",-0.158168,0
"37289","seq_37291",-0.23933,0
"37290","seq_37292",-0.106501,72.1
"37291","seq_37293",-0.188572,0
"37292","seq_37294",-0.318678,0
"37293","seq_37295",-0.202799,0
"37294","seq_37296",-0.300786,35.9
"37295","seq_37297",-0.211565,0
"37296","seq_37298",-0.310187,35
"37297","seq_37299",-0.304139,0
"37298","seq_37300",-0.451327,99
"37299","seq_37301",-0.149825,62.5
"37300","seq_37302",-0.433665,0
"37301","seq_37303",-0.190687,58.9
"37302","seq_37304",-0.114347,0
"37303","seq_37305",-0.136815,0
"37304","seq_37306",-0.209455,69.7
"37305","seq_37307",-0.297583,55.7
"37306","seq_37308",-0.097058,76.5
"37307","seq_37309",-0.207694,97.7
"37308","seq_37310",-0.223109,57.9
"37309","seq_37311",-0.313645,0
"37310","seq_37312",-0.15751,0
"37311","seq_37313",-0.320145,46
"37312","seq_37314",-0.154238,97.8
"37313","seq_37315",-0.214657,0
"37314","seq_37316",-0.382706,0
"37315","seq_37317",-0.331918,0
"37316","seq_37318",-0.141577,0
"37317","seq_37319",-0.451232,94.2
"37318","seq_37320",-0.321003,0
"37319","seq_37321",-0.185676,0
"37320","seq_37322",-0.429132,0
"37321","seq_37323",-0.296521,0
"37322","seq_37324",-0.094893,0
"37323","seq_37325",-0.177561,94.9
"37324","seq_37326",-0.393018,0
"37325","seq_37327",-0.188953,0
"37326","seq_37328",-0.147611,95.5
"37327","seq_37329",-0.11055,98
"37328","seq_37330",-0.258505,0
"37329","seq_37331",-0.169935,79.6
"37330","seq_37332",-0.260657,0
"37331","seq_37333",-0.35215,0
"37332","seq_37334",-0.332236,0
"37333","seq_37335",-0.253918,0
"37334","seq_37336",-0.243177,49.1
"37335","seq_37337",-0.388065,97
"37336","seq_37338",-0.258135,0
"37337","seq_37339",-0.318579,0
"37338","seq_37340",-0.28572,0
"37339","seq_37341",-0.374968,0
"37340","seq_37342",-0.243978,0
"37341","seq_37343",-0.223623,0
"37342","seq_37344",-0.282635,0
"37343","seq_37345",-0.265234,0
"37344","seq_37346",-0.180765,49.1
"37345","seq_37347",-0.253927,0
"37346","seq_37348",-0.138499,72.7
"37347","seq_37349",-0.159682,0
"37348","seq_37350",-0.232765,0
"37349","seq_37351",-0.236303,0
"37350","seq_37352",-0.311226,56.7
"37351","seq_37353",-0.167654,0
